date,voucher_type,document_no,vat_type,account,debit,credit,net_vat_amount
2025-06-16,Purchase Invoice,ACC-PINV-2025-00578,Input VAT,VAT (Purchase) - DT,488.37,0.00,-488.37
2025-06-16,Purchase Invoice,ACC-PINV-2025-00595,Input VAT,VAT (Purchase) - DT,107441.86,0.00,-107441.86
2025-06-16,Purchase Invoice,ACC-PINV-2025-00609,Input VAT,VAT (Purchase) - DT,279.07,0.00,-279.07
2025-06-16,Purchase Invoice,ACC-PINV-2025-00610,Input VAT,VAT (Purchase) - DT,558.14,0.00,-558.14
2025-06-16,Purchase Invoice,ACC-PINV-2025-00656,Input VAT,VAT (Purchase) - DT,22275.00,0.00,-22275.00
2025-06-16,Sales Invoice,ACC-SINV-2025-10282,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10283-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10284,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10285,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10286-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10287,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10288-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10289-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10291,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-16,Sales Invoice,ACC-SINV-2025-10292,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10293,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-16,Sales Invoice,ACC-SINV-2025-10294-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10295-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10297-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10298-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10299,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10300-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10301,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-06-16,Sales Invoice,ACC-SINV-2025-10302,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10303-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10304-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10305-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10306-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-16,Sales Invoice,ACC-SINV-2025-10307-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10308,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10309,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-16,Sales Invoice,ACC-SINV-2025-10310,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10311,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-16,Sales Invoice,ACC-SINV-2025-10312,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10313,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10314,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10315,Output VAT,VAT - DT,0.00,2093.02,2093.02
2025-06-16,Sales Invoice,ACC-SINV-2025-10316,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10317,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10318,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10319,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10320,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10321,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10322,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-16,Sales Invoice,ACC-SINV-2025-10323,Output VAT,VAT - DT,0.00,872.09,872.09
2025-06-16,Sales Invoice,ACC-SINV-2025-10324,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-16,Sales Invoice,ACC-SINV-2025-10325,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10326,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10327,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10328,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-16,Sales Invoice,ACC-SINV-2025-10329,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-16,Sales Invoice,ACC-SINV-2025-10330,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-17,Purchase Invoice,ACC-PINV-2025-00581,Input VAT,VAT (Purchase) - DT,6279.07,0.00,-6279.07
2025-06-17,Purchase Invoice,ACC-PINV-2025-00901,Input VAT,VAT (Purchase) - DT,6000.00,0.00,-6000.00
2025-06-17,Purchase Invoice,ACC-PINV-2025-00903,Input VAT,VAT (Purchase) - DT,941.86,0.00,-941.86
2025-06-17,Purchase Invoice,ACC-PINV-2025-00937,Input VAT,VAT (Purchase) - DT,1395.35,0.00,-1395.35
2025-06-17,Sales Invoice,ACC-SINV-2025-10338,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10339,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10340,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10341,Output VAT,VAT - DT,0.00,7325.58,7325.58
2025-06-17,Sales Invoice,ACC-SINV-2025-10342-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10343,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10344-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10345,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-06-17,Sales Invoice,ACC-SINV-2025-10346,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10347,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10348-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10349-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10350,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10351,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-06-17,Sales Invoice,ACC-SINV-2025-10352-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10353,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10354,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10355-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10356-1,Output VAT,VAT - DT,0.00,872.09,872.09
2025-06-17,Sales Invoice,ACC-SINV-2025-10357,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10358,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10359,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10360,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10361,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10362,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10363,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-17,Sales Invoice,ACC-SINV-2025-10364,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10365-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10366,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10367,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10368,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10369,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-17,Sales Invoice,ACC-SINV-2025-10370,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10371,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10372,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10373,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-17,Sales Invoice,ACC-SINV-2025-10374,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-06-17,Sales Invoice,ACC-SINV-2025-10375,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10376,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10377,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10378,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-17,Sales Invoice,ACC-SINV-2025-10379,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-17,Sales Invoice,ACC-SINV-2025-10380,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10381-1,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-06-17,Sales Invoice,ACC-SINV-2025-10382-1,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-06-17,Sales Invoice,ACC-SINV-2025-10383,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10384,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-17,Sales Invoice,ACC-SINV-2025-10385-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-17,Sales Invoice,ACC-SINV-2025-10386,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10387,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10388,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10389,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10390,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10391,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-17,Sales Invoice,ACC-SINV-2025-10392,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-17,Sales Invoice,ACC-SINV-2025-10393,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10394,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-17,Sales Invoice,ACC-SINV-2025-10395-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Purchase Invoice,ACC-PINV-2025-00587,Input VAT,VAT (Purchase) - DT,29511.63,0.00,-29511.63
2025-06-18,Sales Invoice,ACC-SINV-2025-10399,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-06-18,Sales Invoice,ACC-SINV-2025-10400,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-18,Sales Invoice,ACC-SINV-2025-10401,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10402,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10403-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10404-1,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-06-18,Sales Invoice,ACC-SINV-2025-10405-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10406-1,Output VAT,VAT - DT,0.00,7325.58,7325.58
2025-06-18,Sales Invoice,ACC-SINV-2025-10407-1,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-06-18,Sales Invoice,ACC-SINV-2025-10409-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-18,Sales Invoice,ACC-SINV-2025-10410-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-18,Sales Invoice,ACC-SINV-2025-10411-1,Output VAT,VAT - DT,0.00,7325.58,7325.58
2025-06-18,Sales Invoice,ACC-SINV-2025-10412,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-18,Sales Invoice,ACC-SINV-2025-10413-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10414-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10415,Output VAT,VAT - DT,0.00,9767.44,9767.44
2025-06-18,Sales Invoice,ACC-SINV-2025-10416-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10417-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-18,Sales Invoice,ACC-SINV-2025-10418-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10419-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-18,Sales Invoice,ACC-SINV-2025-10420-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10421-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-18,Sales Invoice,ACC-SINV-2025-10422-1,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-06-18,Sales Invoice,ACC-SINV-2025-10424,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10425-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10426-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10428,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10430,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10431,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-06-18,Sales Invoice,ACC-SINV-2025-10432,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-06-18,Sales Invoice,ACC-SINV-2025-10433,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-18,Sales Invoice,ACC-SINV-2025-10434-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10435,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10436,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10437,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10438,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-18,Sales Invoice,ACC-SINV-2025-10439,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10440,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-18,Sales Invoice,ACC-SINV-2025-10441,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10442,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10443,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10444,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-10445,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-18,Sales Invoice,ACC-SINV-2025-12631,Output VAT,VAT - DT,0.00,1395.35,1395.35
2025-06-19,Purchase Invoice,ACC-PINV-2025-00594,Input VAT,VAT (Purchase) - DT,12558.14,0.00,-12558.14
2025-06-19,Purchase Invoice,ACC-PINV-2025-00626,Input VAT,VAT (Purchase) - DT,17025.00,0.00,-17025.00
2025-06-19,Sales Invoice,ACC-SINV-2025-10450,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10451-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-19,Sales Invoice,ACC-SINV-2025-10452,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10453-1,Output VAT,VAT - DT,0.00,2093.02,2093.02
2025-06-19,Sales Invoice,ACC-SINV-2025-10454,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10455-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-19,Sales Invoice,ACC-SINV-2025-10456-1,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-06-19,Sales Invoice,ACC-SINV-2025-10457-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10458,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10459-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10460-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10461,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10462-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10463-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10464-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-19,Sales Invoice,ACC-SINV-2025-10465-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10466,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10467-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-19,Sales Invoice,ACC-SINV-2025-10468-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10469-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10470,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10471,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10472-1,Output VAT,VAT - DT,0.00,7325.58,7325.58
2025-06-19,Sales Invoice,ACC-SINV-2025-10473,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10474,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-19,Sales Invoice,ACC-SINV-2025-10475,Output VAT,VAT - DT,0.00,7325.58,7325.58
2025-06-19,Sales Invoice,ACC-SINV-2025-10476,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10477-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-19,Sales Invoice,ACC-SINV-2025-10478,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10479,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-06-19,Sales Invoice,ACC-SINV-2025-10480,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-19,Sales Invoice,ACC-SINV-2025-10481,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10482,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10483,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10484,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-19,Sales Invoice,ACC-SINV-2025-10485,Output VAT,VAT - DT,0.00,9767.44,9767.44
2025-06-19,Sales Invoice,ACC-SINV-2025-10486-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10487,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-19,Sales Invoice,ACC-SINV-2025-10488,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10489,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10490,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10491,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-19,Sales Invoice,ACC-SINV-2025-10492,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10493,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-06-19,Sales Invoice,ACC-SINV-2025-10494,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10495,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10496-1,Output VAT,VAT - DT,0.00,1779.07,1779.07
2025-06-19,Sales Invoice,ACC-SINV-2025-10497-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10498-2,Output VAT,VAT - DT,0.00,15174.42,15174.42
2025-06-19,Sales Invoice,ACC-SINV-2025-10499,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10500,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10501,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-19,Sales Invoice,ACC-SINV-2025-10502,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Purchase Invoice,ACC-PINV-2025-00571,Input VAT,VAT (Purchase) - DT,1395.35,0.00,-1395.35
2025-06-20,Purchase Invoice,ACC-PINV-2025-00597,Input VAT,VAT (Purchase) - DT,11581.40,0.00,-11581.40
2025-06-20,Purchase Invoice,ACC-PINV-2025-00598,Input VAT,VAT (Purchase) - DT,9209.30,0.00,-9209.30
2025-06-20,Sales Invoice,ACC-SINV-2025-10504,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-20,Sales Invoice,ACC-SINV-2025-10505,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10506-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10507-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-20,Sales Invoice,ACC-SINV-2025-10508,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10509-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10510,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10511,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10512-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10513-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10514,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10515,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10516-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-20,Sales Invoice,ACC-SINV-2025-10517-1,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-06-20,Sales Invoice,ACC-SINV-2025-10518-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10519-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10520,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-20,Sales Invoice,ACC-SINV-2025-10521,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-20,Sales Invoice,ACC-SINV-2025-10522-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10523-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10524-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10525-1,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-06-20,Sales Invoice,ACC-SINV-2025-10526-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10527-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-06-20,Sales Invoice,ACC-SINV-2025-10528,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-06-20,Sales Invoice,ACC-SINV-2025-10529,Output VAT,VAT - DT,0.00,9767.44,9767.44
2025-06-20,Sales Invoice,ACC-SINV-2025-10530,Output VAT,VAT - DT,0.00,1220.93,1220.93
